"","Date","VialID","Tag..","Bag..","hours","minutes","Species","Collector","Island","GPS.time.point..UTC.","Latitude","Longitude","Preservation","Notes","DNA.extract.date","DNA.extract.gel","DNA.extract.person","Quality","Date_f","hours_u","time.ns","lat","lon"
"632","5/23/2022","COW_007","3494","224",14,"49","APAL","Sesno","STT","18:49",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:49",18.3045866433531,-64.8459869530052
"633","5/23/2022","COW_008","3500","140",14,"51","APAL","Sesno","STT","18:51",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:51",18.3046860527247,-64.8460497334599
"634","5/23/2022","COW_009","3490","138",14,"53","APAL","Sesno","STT","18:53",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:53",18.3046857174486,-64.8460490629077
"635","5/23/2022","COW_010","3492","406",14,"56","APAL","Sesno","STT","18:56",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:56",18.304660320282,-64.8461535014212
"636","5/23/2022","COW_011","3474","221",15,"16","APAL","Sesno","STT","19:16",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:16",18.304673563689,-64.8461537528783
"637","5/23/2022","COW_012","G1078","159",14,"36","ACER","Sesno","STT","18:36",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:36",18.3044262137264,-64.8458412755281
"638","5/23/2022","COW_013","G1097","190",14,"41","ACER","Sesno","STT","18:41",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:41",18.3045024052262,-64.8459955025464
"639","5/23/2022","COW_014","G1087","155",14,"44","ACER","Sesno","STT","18:44",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:44",18.3045139722526,-64.8459930717945
"640","5/23/2022","COW_015","G1096","220",15,"04","ACER","Sesno","STT","19:04",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:04",18.3047205861658,-64.8461295291781
"641","5/23/2022","COW_016","G1060","100",15,"08","ACER","Sesno","STT","19:08",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:08",18.3047174010426,-64.8461008630693
"642","5/23/2022","COW_017","G1056","135",15,"22","ACER","Sesno","STT","19:22",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:22",18.304734248668,-64.8460670839995
"643","5/23/2022","COW_018","G1057","410",15,"35","ACER","Sesno","STT","19:35",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:35",18.3047233521938,-64.8461866099387
"644","5/23/2022","COW_019","G1058","415",15,"42","ACER","Sesno","STT","19:42",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:42",18.3045800216496,-64.8460001964122
"645","5/23/2022","COW_020","3480","644",14,"28","APAL","KA","STT","18:28",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:28",18.304382795468,-64.8459069896489
"646","5/23/2022","COW_021","3483","228",14,"33","APAL","KA","STT","18:33",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:33",18.3044864796102,-64.8458654154092
"647","5/23/2022","COW_022","G1071","509",14,"44","ACER","KA","STT","18:44",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:44",18.3045139722526,-64.8459930717945
"648","5/23/2022","COW_023","G1072","108",14,"48","ACER","KA","STT","18:48",NA,NA,NA,"disease",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:48",18.3045873977244,-64.8460032977164
"649","5/23/2022","COW_024","G1073","129",14,"52","ACER","KA","STT","18:52",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:52",18.3046970330179,-64.8460680898279
"650","5/23/2022","COW_025","3468","635",14,"56","APAL","KA","STT","18:56",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,18,"2022-05-23T18:56",18.304660320282,-64.8461535014212
"651","5/23/2022","COW_026","3473","137",15,"00","APAL","KA","STT","19:00",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:00",18.304652441293,-64.8461418505758
"652","5/23/2022","COW_027","3471","232",15,"05","APAL","KA","STT","19:05",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:05",18.304713210091,-64.8461244162172
"653","5/23/2022","COW_028","3469","103",15,"08","APAL","KA","STT","19:08",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:08",18.3047174010426,-64.8461008630693
"654","5/23/2022","COW_029","3470","501",15,"10","APAL","KA","STT","19:10",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:10",18.3047246932983,-64.846081668511
"655","5/23/2022","COW_030","3467","222",15,"17","APAL","KA","STT","19:17",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:17",18.3046755753458,-64.8461545910686
"656","5/23/2022","COW_031","G1074","400",15,"23","ACER","KA","STT","19:23",NA,NA,NA,"disease",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:23",18.3047453965992,-64.846081584692
"657","5/23/2022","COW_032","G1075","122",15,"28","ACER","KA","STT","19:28",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:28",18.3046892378479,-64.8461617995054
"658","5/23/2022","COW_033","G1081","507",15,"32","ACER","KA","STT","19:32",NA,NA,NA,"disease",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:32",18.3047306444496,-64.8461597040296
"659","5/23/2022","COW_034","G1082","626",15,"42","ACER","KA","STT","19:42",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:42",18.3045800216496,-64.8460001964122
"660","5/23/2022","COW_035","G1083","201",15,"47","ACER","KA","STT","19:47",NA,NA,NA,"disease",NA,NA,NA,NA,2022-05-23,19,"2022-05-23T19:47",18.3044425584376,-64.8458138667047
"661","5/23/2022","COW_036","3479","624",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"662","5/23/2022","COW_037","3487","304",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"663","5/23/2022","COW_038","G1956","404",NA,NA,"ACER","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"664","5/23/2022","COW_039","G1957","203",NA,NA,"ACER","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"665","5/23/2022","COW_040","3493","619",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"666","5/23/2022","COW_041","3491","189",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"667","5/23/2022","COW_042","3498","227",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"668","5/23/2022","COW_043","3499","150",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"669","5/23/2022","COW_044","G1958","116",NA,NA,"ACER","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"670","5/23/2022","COW_045","3465","503",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"671","5/23/2022","COW_046","3472","615",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"672","5/23/2022","COW_047","3466","610",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"673","5/23/2022","COW_048","G1960","638",NA,NA,"ACER","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"674","5/23/2022","COW_049","G1959","625",NA,NA,"ACER","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"675","5/23/2022","COW_050","G1966","639",NA,NA,"ACER","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-23,NA,"2022-05-23TNA:NA",NA,NA
"676","5/24/2022","BOT_001","3307","644",10,"22","APAL","Sesno","STT","14:22",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:22",NA,NA
"677","5/24/2022","BOT_002","3303","626",10,"25","APAL","Sesno","STT","14:25",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:25",NA,NA
"678","5/24/2022","BOT_003","3302","232",10,"27","APAL","Sesno","STT","14:27",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:27",NA,NA
"679","5/24/2022","BOT_004","3306","201",10,"34","APAL","Sesno","STT","14:34",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:34",NA,NA
"680","5/24/2022","BOT_005","4040","635",10,"39","APAL","Sesno","STT","14:39",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:39",NA,NA
"681","5/24/2022","BOT_006","4038","509",10,"52","APAL","Sesno","STT","14:52",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:52",NA,NA
"682","5/24/2022","BOT_007","3316","228",10,"57","APAL","Sesno","STT","14:57",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:57",NA,NA
"683","5/24/2022","BOT_008","3318","100",10,"59","APAL","Sesno","STT","14:59",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:59",NA,NA
"684","5/24/2022","BOT_009","G1041","108",11,"21","APAL","Sesno","STT","15:21",NA,NA,NA,"very shallow; *Tag used for multiple corals",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:21",NA,NA
"685","5/24/2022","BOT_010","G1041","159",11,"22","PSTR","Sesno","STT","15:22",NA,NA,NA,"very shallow; *Tag used for multiple corals",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:22",NA,NA
"686","5/24/2022","BOT_011","G1031","415",11,"31","APAL","Sesno","STT","15:31",NA,NA,NA,"very shallow;*Tag used for multiple corals",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:31",NA,NA
"687","5/24/2022","BOT_012","G1031","140",11,"32","PSTR","Sesno","STT","15:32",NA,NA,NA,"very shallow;*Tag used for multiple corals",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:32",NA,NA
"688","5/24/2022","BOT_013","G1042","157",11,"40","PSTR","Sesno","STT","15:40",NA,NA,NA,"very shallow",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:40",NA,NA
"689","5/24/2022","BOT_014","G1032","156",11,"45","PSTR","Sesno","STT","15:45",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:45",NA,NA
"690","5/24/2022","BOT_015","G1001","101",11,"53","PSTR","Sesno","STT","15:53",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:53",NA,NA
"691","5/24/2022","BOT_016","3328","221",12,"02","APAL","Sesno","STT","16:02",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,16,"2022-05-24T16:02",NA,NA
"692","5/24/2022","BOT_017","3330","190",12,"06","APAL","Sesno","STT","16:06",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,16,"2022-05-24T16:06",NA,NA
"693","5/24/2022","BOT_018","G1991","418",NA,NA,"PSTR","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"694","5/24/2022","BOT_019","G1984","408",NA,NA,"PSTR","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"695","5/24/2022","BOT_020","G1985","199",NA,NA,"PSTR","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"696","5/24/2022","BOT_021","G1983","123",NA,NA,"PSTR","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"697","5/24/2022","BOT_022","G1982","213",NA,NA,"PSTR","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"698","5/24/2022","BOT_023","3333","125",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"699","5/24/2022","BOT_024","3331","126",NA,NA,"APAL","Jason","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"700","5/24/2022","BOT_025","3305","146",10,"31","APAL","KA","STT","14:31",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:31",NA,NA
"701","5/24/2022","BOT_026","3304","617",10,"34","APAL","KA","STT","14:34",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:34",NA,NA
"702","5/24/2022","BOT_027","3301","633",10,"38","APAL","KA","STT","14:38",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:38",NA,NA
"703","5/24/2022","BOT_028","3312","109",10,"42","APAL","KA","STT","14:42",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:42",NA,NA
"704","5/24/2022","BOT_029","3310","608",10,"46","APAL","KA","STT","14:46",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:46",NA,NA
"705","5/24/2022","BOT_030","3320","402",10,"57","APAL","KA","STT","14:57",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,14,"2022-05-24T14:57",NA,NA
"706","5/24/2022","BOT_031","3315","618",11,"01","APAL","KA","STT","15:01",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:01",NA,NA
"707","5/24/2022","BOT_032","3313","613",11,"07","APAL","KA","STT","15:07",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,15,"2022-05-24T15:07",NA,NA
"708","5/24/2022","BOT_033","G1006","505",NA,NA,"PSTR","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"709","5/24/2022","BOT_034","G1007","226",NA,NA,"PSTR","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"710","5/24/2022","BOT_035","G1008","508",NA,NA,"PSTR","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"711","5/24/2022","BOT_036","G1014","229",NA,NA,"PSTR","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"712","5/24/2022","BOT_037","G1009","405",NA,NA,"PSTR","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"713","5/24/2022","BOT_038","G1010","104",NA,NA,"PSTR","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"714","5/24/2022","BOT_039","G1017","193",NA,NA,"APAL","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"715","5/24/2022","BOT_040","G1001","198",NA,NA,"APAL","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"716","5/24/2022","BOT_041","3326","196",NA,NA,"APAL","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"717","5/24/2022","BOT_042","3325","305",NA,NA,"APAL","KA","STT","NA:NA",NA,NA,NA,"",NA,NA,NA,NA,2022-05-24,NA,"2022-05-24TNA:NA",NA,NA
"718","5/24/2022","MER_001","G1033","115",13,"26","ACER","Sesno","STT","17:26",18.3522063,-65.042028,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:26",NA,NA
"719","5/24/2022","MER_002","G1043","616",13,"37","ACER","Sesno","STT","17:37",18.3526914,-65.042259,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:37",NA,NA
"720","5/24/2022","MER_003","G1045","606",13,"41","ACER","Sesno","STT","17:41",18.3529231,-65.042432,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:41",NA,NA
"721","5/24/2022","MER_004","see_photo","37",13,"47","ACER","Sesno","STT","17:47",18.3529061,-65.042505,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:47",NA,NA
"722","5/24/2022","MER_005","G1034","127",13,"53","ACER","Sesno","STT","17:53",18.3530884,-65.042487,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:53",NA,NA
"723","5/24/2022","MER_006","G1035","105",13,"59","ACER","Sesno","STT","17:59",18.35356,-65.042302,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:59",NA,NA
"724","5/24/2022","MER_007","G1024","600",14,"05","ACER","Sesno","STT","18:05",18.3537583,-65.042196,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:05",NA,NA
"725","5/24/2022","MER_008","G1025","607",14,"10","ACER","Sesno","STT","18:10",18.3538438,-65.0424,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:10",NA,NA
"726","5/24/2022","MER_009","G1004","112",14,"13","ACER","Sesno","STT","18:13",18.3539058,-65.042347,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:13",NA,NA
"727","5/24/2022","MER_010","G1005","601",14,"17","ACER","Sesno","STT","18:17",18.3539965,-65.042418,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:17",NA,NA
"728","5/24/2022","MER_011","G1018","604",13,"20","ACER","KA","STT","17:20",18.3523561,-65.042925,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:20",NA,NA
"729","5/24/2022","MER_012","G1019","623",13,"39","ACER","KA","STT","17:39",18.3527909,-65.042421,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:39",NA,NA
"730","5/24/2022","MER_013","G1026","612",13,"42","ACER","KA","STT","17:42",18.3529199,-65.042439,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:42",NA,NA
"731","5/24/2022","MER_014","G1020","307",13,"46","ACER","KA","STT","17:46",18.3529164,-65.042488,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:46",NA,NA
"732","5/24/2022","MER_015","G1027","301",13,"48","ACER","KA","STT","17:48",18.3529163,-65.04251,NA,"",NA,NA,NA,NA,2022-05-24,17,"2022-05-24T17:48",NA,NA
"733","5/24/2022","MER_016","G1028","187",14,"05","ACER","KA","STT","18:05",18.3537583,-65.042196,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:05",NA,NA
"734","5/24/2022","MER_017","G1029","637",14,"07","ACER","KA","STT","18:07",18.3537734,-65.042196,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:07",NA,NA
"735","5/24/2022","MER_018","G1030","407",14,"12","ACER","KA","STT","18:12",18.3538672,-65.042345,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:12",NA,NA
"736","5/24/2022","MER_019","G1036","158",14,"16","ACER","KA","STT","18:16",18.3539864,-65.042357,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:16",NA,NA
"737","5/24/2022","MER_020","G1037","643",14,"17","ACER","KA","STT","18:17",18.3539965,-65.042418,NA,"",NA,NA,NA,NA,2022-05-24,18,"2022-05-24T18:17",NA,NA
"738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:04",18.3567290380597,-64.8538840468973
"739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:05",18.3567157108337,-64.8538853880018
"740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:06",18.3562640938908,-64.85375915654
"741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:07",18.3562528621405,-64.8537341784686
"742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:08",18.3562662731856,-64.8537553008646
"743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:09",18.3562871441245,-64.8537429794669
"744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:10",18.356314804405,-64.8537156544626
"745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:11",18.3562788460404,-64.8537366092205
"746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:12",18.3562786784023,-64.8537200130522
"747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:13",18.3562796004117,-64.8537284787744
"748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T14:14",18.3562562987208,-64.8537534568459
"749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:26",18.3563086856157,-64.8537252098322
"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:27",18.356288569048,-64.8537451587617
"751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:28",18.3563055004925,-64.853735351935
"752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:29",18.3562795165926,-64.853732502088
"753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:30",18.3562281355262,-64.8537125531584
"754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:31",18.3561237808317,-64.853682294488
"755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:32",18.3559630159289,-64.8537841346115
"756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:33",18.355818092823,-64.853878011927
"757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:34",18.3556456770748,-64.8539341706783
"758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:36",18.3556467667222,-64.8537211865187
"759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:37",18.355720192194,-64.8534853197634
"760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:38",18.3558061905205,-64.8532981518656
"761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:39",18.3557232934982,-64.8531072959304
"762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:40",18.3556844014674,-64.852971592918
"763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:41",18.3557885885239,-64.8529998399317
"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:42",18.355863019824,-64.8530451860279
"765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:43",18.3559745829552,-64.8530441801995
"766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:44",18.3560833800584,-64.8531100619584
"767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:45",18.3561791852117,-64.8531983233988
"768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:46",18.3562770020217,-64.8532843217254
"769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:47",18.3563365973532,-64.853362608701
"770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:48",18.3563876431435,-64.8534177616239
"771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:49",18.3564455620945,-64.85351071693
"772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:50",18.3564853761345,-64.8536149878055
"773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:51",18.3564615715295,-64.8537221923471
"774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:52",18.3564847055823,-64.8537739086896
"775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23T15:53",18.3564110286534,-64.8537503555417
