"","Date","VialID","Tag..","Time","lat","lon"
"1","08/04/2022","STV_022","G1148","13:13",18.3317010104656,-64.8093127738684
"2","08/04/2022","STV_023","G0317","13:17",18.3316654711962,-64.8092274460942
"3","08/04/2022","STV_024","G0318","13:19",18.3315807301551,-64.8091612290591
"4","08/04/2022","STV_025","G1146","13:22",18.3314941450953,-64.8091083392501
"5","08/04/2022","STV_026","G1135","13:25",18.3314741961658,-64.8091088421643
"6","08/04/2022","STV_027","G0837","13:27",18.3314847573638,-64.8091262765229
"7","08/04/2022","STV_028","G0830","13:31",18.331495821476,-64.8091042321175
"8","08/04/2022","STV_029","G0836","13:33",18.331485344097,-64.8090984486043
"9","08/04/2022","STV_030","G0827","13:36",18.3314224798232,-64.8090977780521
"10","08/04/2022","STV_031","G1147","13:38",18.3314107451588,-64.8090794216841
"11","08/04/2022","STV_032","G0828","13:41",18.3313777204603,-64.8090966045856
"12","08/04/2022","STV_033","G0819","13:43",18.3313809055835,-64.8090686090291
"13","08/04/2022","STV_034","G0826","13:47",18.3313110005111,-64.8089730553329
"14","08/04/2022","STV_035","G1799","13:51",18.3313198853284,-64.8089351691306
"15","08/04/2022","STV_036","G0820","13:53",18.3313385769725,-64.8089531902224
"16","08/04/2022","STV_037","G0700","13:56",18.3313394989818,-64.8088830336928
"17","08/04/2022","STV_038","G1795","13:58",18.3313379064202,-64.8088346701115
"18","08/04/2022","STV_039","G1792","14:01",18.3312641456723,-64.8088046628982
"19","08/04/2022","STV_040","G1791","14:04",18.3312830049545,-64.808841124177
"20","08/04/2022","STV_041","G1794","14:08",18.3311931509525,-64.8088867217302
"21","08/04/2022","STV_042","G1191","14:10",18.3311431948096,-64.8089028988034
"22","08/04/2022","STV_043","G1191","14:10",18.3311431948096,-64.8089028988034
"23","08/04/2022","STV_044","G1192","14:18",18.3310956694186,-64.8089550342411
"24","08/04/2022","STV_045","G1193","14:21",18.3310588728637,-64.8089797608554
"25","08/04/2022","STV_046","G1194","14:23",18.3310361579061,-64.8089487478137
"26","08/04/2022","STV_047","G1195","14:26",18.331049233675,-64.8089049104601
"27","08/04/2022","STV_048","G0337","14:31",18.330792915076,-64.8086887411773
"28","08/04/2022","STV_049","G0329","14:34",18.3306240197271,-64.8086575604975
"29","08/04/2022","STV_050","G0330","14:36",18.330610441044,-64.808616489172
"30","08/04/2022","STV_051","G0319","14:38",18.3305847924203,-64.808613974601
"31","08/04/2022","STV_052","G0320","14:31",18.330792915076,-64.8086887411773
"32","08/04/2022","STV_053","G0339","14:43",18.3306595589966,-64.8086128011346
"33","08/04/2022","STV_054","G0328","14:51",18.3313459530473,-64.8090403620154
"34","08/04/2022","STV_055","G0340","14:57",18.3317657187581,-64.8092024680227
"35","08/04/2022","STV_056","G0338","14:59",18.3318290859461,-64.8092048149556
